Intensity_MassDisplacement_PI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PI,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PI,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PI,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PI,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PI,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PI,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PI,Number_Object_Number
0.073218704,0.126359954,0.035751887,0.126359954,0.037750822,0.055019507,0.032455681,0.078345783,0.033344015,0.081544213,0.033279926,0.038406957,0.029816128,0.038406957,0.02964828,0.020807483,0.001346888,0.022760843,0.001468885,0.097276263,0.034477759,641
0.208833624,0.055115588,0.038788434,0.236530095,0.041336689,0.043097627,0.033582033,0.107534399,0.035164823,0.113603421,0.035049975,0.037949186,0.030395972,0.037949186,0.030395972,0.002962958,0.001919933,0.047283966,0.001912223,0.147837028,0.036598764,642
0.313268462,0.069886319,0.041229878,0.365926594,0.042420082,0.043405461,0.034656026,0.151930672,0.036811112,0.12059205,0.037628748,0.03309682,0.028046083,0.03309682,0.027527276,0.008617158,0.003302845,0.104915068,0.003055793,0.247562367,0.038868543,643
0.168947879,0.064667732,0.036926832,0.167086288,0.037857633,0.047453492,0.032461503,0.093684582,0.03364687,0.096986346,0.033813994,0.036942091,0.028061341,0.036942091,0.028061341,0.006604415,0.001772507,0.033213296,0.001731903,0.12072175,0.034859236,644
0.125687538,0.049973298,0.036224917,0.189425498,0.036377508,0.038184103,0.032102644,0.104502367,0.032347255,0.113160908,0.032272831,0.03167773,0.028641185,0.03167773,0.028641185,0.003902314,0.001441729,0.044567965,0.001300147,0.140466928,0.033203632,645
0.154078758,0.054001678,0.037964448,0.161669344,0.038941026,0.04162429,0.033602025,0.092230974,0.034107359,0.099763483,0.034004729,0.034988936,0.030060273,0.034988936,0.030060273,0.004405642,0.001592776,0.031455167,0.00154387,0.115953309,0.035107195,646
0.191873379,0.06083772,0.038132295,0.140428782,0.043564506,0.044388359,0.03114271,0.074533427,0.032502389,0.074334323,0.031952392,0.035507742,0.027191577,0.035507742,0.027191577,0.005474183,0.002105368,0.022323322,0.002700549,0.090589002,0.033566034,647
0.101967425,0.0685893,0.036697946,0.133897915,0.038696881,0.048850031,0.032568799,0.080791347,0.034003737,0.0805066,0.034027617,0.036575876,0.028732738,0.036575876,0.028732738,0.007382966,0.001587991,0.023585316,0.001834303,0.100434881,0.035355154,648
0.306035275,0.06610208,0.03949035,0.199588001,0.042252231,0.045721781,0.032446197,0.104325118,0.033601235,0.110063322,0.033455405,0.038391698,0.028412299,0.038391698,0.028412299,0.004698166,0.002092758,0.042358596,0.00192974,0.13717097,0.034763865,649
0.276941488,0.049927521,0.037018389,0.18965438,0.037720304,0.040712427,0.031693328,0.099793415,0.032431615,0.101960782,0.032471199,0.03369192,0.026779583,0.03369192,0.026779583,0.003815541,0.002218832,0.046423641,0.001852982,0.142004266,0.03369192,650
0.146490741,0.063691154,0.036774244,0.173174635,0.038178071,0.047218445,0.032636206,0.092772034,0.03333462,0.094972156,0.033066299,0.037537195,0.028686961,0.037537195,0.028686961,0.005755359,0.001717424,0.034396234,0.001701319,0.123643853,0.034508277,651
0.161955608,0.062043183,0.042023346,0.139787897,0.042023346,0.044827055,0.033121751,0.077488305,0.033573493,0.079171434,0.033264667,0.034851607,0.030106051,0.034851607,0.029953459,0.006047852,0.002239219,0.024216672,0.001817854,0.096139468,0.034653239,652
0.212125597,0.074769206,0.034500647,0.141359583,0.035614558,0.042136496,0.02962746,0.076752777,0.030064974,0.078065157,0.029755093,0.032898452,0.025970856,0.032898452,0.025970856,0.008534688,0.002060193,0.028536305,0.001786148,0.101014726,0.031113146,653
0.157277732,0.056824598,0.035248339,0.201022357,0.039459832,0.039933751,0.031530607,0.109830831,0.033120857,0.115655757,0.03309682,0.030579081,0.028732738,0.030579081,0.028107118,0.005740014,0.001264993,0.048922629,0.001910037,0.152098119,0.034378577,654
0.119237822,0.070466161,0.038818952,0.33614099,0.040894181,0.043410646,0.0347236,0.141508235,0.036563147,0.119745173,0.036705576,0.033783473,0.03056382,0.033783473,0.03056382,0.008123519,0.001772681,0.08679911,0.001658857,0.227355611,0.037750822,655
0.200795534,0.061188679,0.038208593,0.157869846,0.039566644,0.043277468,0.032423048,0.088437786,0.033969745,0.088838026,0.033981841,0.035523005,0.02854963,0.035523005,0.02854963,0.005549869,0.002225316,0.034604993,0.00208339,0.116777293,0.035523005,656
0.142844124,0.05662623,0.038101777,0.330846101,0.041550316,0.040967613,0.033087827,0.130086589,0.035825567,0.11918059,0.036041811,0.034042876,0.028381782,0.034042876,0.028381782,0.004534165,0.002262191,0.076361319,0.00235785,0.192965597,0.037720304,657
0.073637672,0.064454108,0.04492256,0.145510033,0.04664683,0.046027161,0.033303426,0.083326305,0.033906577,0.086106662,0.033600368,0.03695735,0.029358359,0.03695735,0.029358359,0.007143112,0.002827299,0.027860824,0.002211363,0.104959182,0.034874495,658
0.15096325,0.06131075,0.038132295,0.164370179,0.040833142,0.045161816,0.033460813,0.082660236,0.03472169,0.078507669,0.03447013,0.035461966,0.029617762,0.035461966,0.029617762,0.005511801,0.001757026,0.030368116,0.002136713,0.10592813,0.036415655,659
0.093374844,0.05427634,0.039887082,0.130617231,0.039887082,0.039129959,0.03281744,0.078561019,0.033441059,0.079667352,0.033356223,0.031647213,0.02917525,0.031647213,0.02917525,0.00501793,0.002000112,0.029399523,0.001714248,0.105989166,0.03476005,660
0.084494125,0.057618067,0.035736628,0.144838631,0.039108872,0.044369756,0.032571185,0.079466284,0.033613876,0.0794461,0.033546958,0.036377508,0.029816128,0.036377508,0.029739834,0.004091638,0.001255377,0.027119704,0.001566154,0.099393457,0.034668498,661
0.085735331,0.052277409,0.035873961,0.129732206,0.036438543,0.039869744,0.032445536,0.077961102,0.032613331,0.077233538,0.032639049,0.032013427,0.02980087,0.032013427,0.028473334,0.004771838,0.001347964,0.028104617,0.001309096,0.103173874,0.033585109,662
0.290307636,0.152666509,0.051941711,0.179995418,0.051941711,0.059242184,0.034458989,0.087221019,0.035092273,0.087411307,0.03481346,0.035141528,0.029221026,0.035141528,0.029221026,0.032807677,0.004075843,0.036296975,0.002767539,0.118120089,0.036873426,663
0.158193819,0.060517281,0.037689783,0.157015339,0.037964448,0.041687804,0.031796065,0.086220131,0.032277604,0.087861449,0.032120243,0.033310443,0.02854963,0.033310443,0.02854963,0.00506636,0.002043435,0.033096542,0.001655023,0.114602886,0.033340963,664
0.293568254,0.144899666,0.037796598,0.181567103,0.040665295,0.05377056,0.033848977,0.097426387,0.034710292,0.103234909,0.034653239,0.036850538,0.029053178,0.036850538,0.029053178,0.026512712,0.002033989,0.039698193,0.001963197,0.131528959,0.036133364,665
0.06286551,0.140611887,0.03807126,0.140611887,0.03807126,0.07014933,0.034294236,0.083699784,0.034091562,0.087655451,0.0339971,0.036575876,0.030823225,0.036575876,0.030823225,0.035718732,0.001408839,0.028035525,0.001319759,0.104894333,0.034996566,666
0.085634504,0.119142443,0.037796598,0.213473722,0.039719235,0.050389258,0.03298558,0.096509421,0.034113542,0.096772719,0.034103915,0.03369192,0.028488593,0.03369192,0.028488593,0.020131338,0.001819448,0.044206513,0.001745521,0.130476087,0.035328452,667
0.145123739,0.150362402,0.036713205,0.150362402,0.044434272,0.057583891,0.032623285,0.082308057,0.033933418,0.085564967,0.033371482,0.031586174,0.029449912,0.031586174,0.029449912,0.03278874,0.001478466,0.02961985,0.002649829,0.107827878,0.034912642,668
0.105517644,0.049881741,0.035812926,0.124773026,0.036789503,0.039117378,0.031512382,0.072363424,0.031998502,0.07460136,0.031891357,0.032043945,0.028152896,0.032043945,0.028152896,0.004293803,0.001476122,0.023712812,0.001669261,0.090196081,0.033134967,669
0.255332211,0.053833831,0.038925763,0.222995341,0.04055848,0.042932739,0.033275144,0.104799846,0.034300534,0.106569007,0.034058139,0.037369344,0.028992143,0.037369344,0.028992143,0.003616703,0.002178708,0.047196182,0.00203651,0.143984124,0.035721369,670
0.121825432,0.063202865,0.039154649,0.173327222,0.039368276,0.04520402,0.033596898,0.086492135,0.034513671,0.084931716,0.034500647,0.036423285,0.029388877,0.036423285,0.029388877,0.005219464,0.001953239,0.032957657,0.001749178,0.108445868,0.035690852,671
0.119732944,0.074860759,0.035477225,0.200091556,0.045914397,0.039749638,0.032343091,0.102733848,0.033741104,0.10486,0.033554588,0.031769283,0.029144732,0.031769283,0.028366521,0.008068077,0.001395272,0.046277469,0.002112218,0.14190127,0.03476768,672
0.226262051,0.061676968,0.038818952,0.217166394,0.03996338,0.040983291,0.033724636,0.116890358,0.034787058,0.124528877,0.034988936,0.033905547,0.029297322,0.033905547,0.029297322,0.004761419,0.002375285,0.056137913,0.001973579,0.169062331,0.036209658,673
0.245292813,0.056549937,0.040360112,0.164476991,0.040360112,0.042651444,0.033846989,0.088363422,0.035108437,0.093209736,0.035187304,0.03541619,0.029816128,0.03541619,0.029816128,0.004584135,0.002305395,0.033937263,0.001930822,0.118856335,0.036499582,674
3.817059114,0.052185856,0.099916078,0.219806209,0.312169075,0.041187504,0.050118492,0.112745799,0.103520228,0.11605249,0.075333789,0.035004195,0.029419394,0.035004195,0.029419394,0.003295566,0.018792654,0.055023451,0.075270326,0.159311816,0.151327536,675
0.222406856,0.06704814,0.040360112,0.173907071,0.040360112,0.041971113,0.033787876,0.086396552,0.035091158,0.091538873,0.034981307,0.034271762,0.029144732,0.034271762,0.029144732,0.00528725,0.002416107,0.033866651,0.002158327,0.111955442,0.036682688,676
0.126957767,0.062226292,0.038696881,0.168291748,0.040131226,0.04047398,0.032492504,0.085206233,0.033700436,0.084573127,0.033630885,0.033295184,0.027252613,0.033295184,0.027252613,0.00509423,0.002722324,0.035963195,0.00248949,0.114362553,0.035397116,677
0.206211762,0.053879607,0.036041811,0.152132452,0.038132295,0.038764538,0.032524029,0.081329293,0.032983214,0.081597619,0.032944229,0.030426489,0.028519113,0.030426489,0.028519113,0.004759787,0.00161436,0.032456283,0.001580338,0.108850233,0.034092471,678
0.108728507,0.068543524,0.036606394,0.143511102,0.037567712,0.048373792,0.032525054,0.086811911,0.032966126,0.088075072,0.032822154,0.038925763,0.028519113,0.038925763,0.028519113,0.006883535,0.00163275,0.028982903,0.00166292,0.112115666,0.034119174,679
0.10948992,0.067704283,0.037537195,0.147768363,0.038513772,0.04914519,0.033377585,0.089244748,0.034390445,0.090127412,0.034348059,0.038513772,0.029694056,0.038513772,0.029694056,0.006811621,0.001459125,0.028090566,0.001619919,0.111875335,0.035568781,680
0.075819638,0.054993514,0.039230946,0.395223916,0.042603191,0.043627644,0.035872841,0.143285336,0.037430645,0.115098801,0.037445638,0.036041811,0.031937134,0.036041811,0.031937134,0.003990361,0.001542109,0.096966921,0.001657219,0.208861675,0.038555734,681
0.195700234,0.058060579,0.038849469,0.241367206,0.041443504,0.040473734,0.032802789,0.111736811,0.034580098,0.111543447,0.03463798,0.031189442,0.02636759,0.031189442,0.02636759,0.005640206,0.003139,0.055017998,0.002455858,0.1556115,0.036346991,682
0.38014212,0.091538869,0.050080109,0.177050427,0.050080109,0.05231221,0.036673052,0.08993929,0.037267411,0.084733352,0.036621653,0.039993897,0.029526208,0.039993897,0.029526208,0.013516487,0.004793683,0.033154505,0.003371558,0.118448161,0.038941024,683
0.116974783,0.140764475,0.035889219,0.140764475,0.037506677,0.05183651,0.032474548,0.082858287,0.03329475,0.086945906,0.033325706,0.03807126,0.028946364,0.03807126,0.028946364,0.021450447,0.001336083,0.026754823,0.001443811,0.104875259,0.034302283,684
0.224503956,0.056549937,0.036881056,0.215030134,0.038956285,0.039716896,0.031780605,0.104881302,0.03300394,0.112275884,0.032944229,0.032501716,0.026733806,0.032501716,0.026733806,0.00490289,0.001863196,0.044583143,0.001743644,0.141145959,0.034195468,685
0.357984566,0.11940185,0.04899672,0.193286031,0.04899672,0.052913153,0.035761866,0.09748465,0.036029942,0.097398337,0.035721369,0.038773175,0.029037919,0.038773175,0.029037919,0.019401555,0.004557594,0.041884127,0.003030754,0.131841764,0.038029298,686
0.110842505,0.121095598,0.034348059,0.121095598,0.036392767,0.051364197,0.030186189,0.074834133,0.030991321,0.076874949,0.030762188,0.035126269,0.025818266,0.035126269,0.025818266,0.022104041,0.001857773,0.022923329,0.001878888,0.094270237,0.032425422,687
0.265024316,0.066697188,0.041809719,0.166704819,0.043656062,0.043313391,0.035774777,0.088441194,0.037393108,0.089936674,0.037232015,0.03570611,0.032104984,0.03570611,0.032104984,0.005279006,0.002444761,0.034632766,0.002378963,0.114915691,0.039230946,688
0.163799531,0.061249714,0.038025483,0.162203401,0.039246205,0.042867631,0.032778251,0.081840497,0.033862156,0.081223771,0.033859771,0.035385672,0.028793775,0.035385672,0.028793775,0.005756891,0.002007976,0.030632719,0.001944279,0.107690547,0.03523308,689
4.008437579,0.064499885,0.153017476,0.509010434,0.299259931,0.042238789,0.065539921,0.152178093,0.125202128,0.125772491,0.109979399,0.032379646,0.028519113,0.032379646,0.027878232,0.005616272,0.036072499,0.10743914,0.078889171,0.199404895,0.191176474,690
0.117743513,0.052109558,0.03819333,0.151415274,0.039108872,0.041245283,0.033756918,0.084965666,0.03431737,0.085816741,0.034409095,0.034027617,0.029053178,0.034027617,0.029053178,0.004232412,0.00213643,0.0327993,0.001625375,0.111436639,0.035339896,691
0.251684539,0.054077975,0.03930724,0.189623863,0.040207524,0.043041397,0.033411193,0.094338528,0.034486265,0.09495689,0.034515906,0.036987871,0.028107118,0.036987871,0.028107118,0.003631297,0.002595764,0.03993711,0.002044078,0.125108719,0.035919737,692
0.226202135,0.051987488,0.039551385,0.189135581,0.039551385,0.040572818,0.032987375,0.096901229,0.033401012,0.099122606,0.033356223,0.034271762,0.028946364,0.034271762,0.028946364,0.004135218,0.002057378,0.039957858,0.001679637,0.128374144,0.034592204,693
0.158812651,0.062180515,0.039581902,0.120790415,0.111833371,0.045186935,0.034025076,0.073968986,0.0387829,0.077759974,0.034973677,0.036850538,0.030853743,0.036850538,0.030014496,0.005548945,0.001918035,0.018801085,0.01227747,0.089543752,0.037205309,694
0.079710068,0.054367896,0.033737697,0.146730751,0.03494316,0.040355938,0.030893474,0.082359493,0.03146248,0.083054855,0.031456474,0.032608531,0.027634088,0.032608531,0.027634088,0.005596689,0.001256552,0.031521193,0.00133707,0.108930342,0.032375831,695
0.169073327,0.062577248,0.035980772,0.145632103,0.036621653,0.046141022,0.031583774,0.083748749,0.032250925,0.084107727,0.032135502,0.036545359,0.028473334,0.036545359,0.028366521,0.005457437,0.001622215,0.028241115,0.001487589,0.109590292,0.033340964,696
0.306175457,0.065094985,0.039673459,0.239917606,0.040741589,0.046947743,0.033161864,0.127879301,0.034913443,0.129961088,0.034836348,0.03648432,0.028976882,0.03648432,0.028976882,0.005344034,0.002845302,0.059823983,0.002588478,0.180392161,0.03695735,697
0.290221384,0.110917829,0.043915465,0.128801405,0.043915465,0.056113765,0.034756485,0.08185185,0.03548543,0.083100632,0.034729533,0.039398793,0.029465171,0.039398793,0.029465171,0.014974783,0.003343386,0.023483109,0.003093708,0.101029985,0.037491418,698
0.03107411,0.055542842,0.038391698,0.44789806,0.040680554,0.0413889,0.03505506,0.151387419,0.035837087,0.115274284,0.03588159,0.032806896,0.030533303,0.032806896,0.030533303,0.005348432,0.001536566,0.10925178,0.0015153,0.232669562,0.036923017,699
0.054782096,0.054932479,0.037415121,0.159105822,0.039093614,0.039746671,0.032876443,0.080759365,0.034415848,0.07537194,0.034508277,0.032288089,0.028778516,0.032288089,0.028778516,0.004778297,0.001560893,0.032994438,0.001773602,0.105783166,0.035782408,700
0.200297359,0.14906539,0.041306172,0.265125513,0.045304038,0.051160587,0.034422411,0.102709827,0.036116239,0.100999467,0.035675593,0.034592204,0.030304417,0.034592204,0.030304417,0.024579485,0.001816129,0.044744547,0.002566854,0.12698558,0.03759823,701
0.004128657,0.053177692,0.035950255,0.15806821,0.037750822,0.040897994,0.032043469,0.084820319,0.033290141,0.082322426,0.033371482,0.033554588,0.027695125,0.033554588,0.027695125,0.004728779,0.00178364,0.034331709,0.001623787,0.114671551,0.034363318,702
0.133613758,0.090913251,0.037705041,0.128633559,0.037705041,0.055396105,0.033154484,0.077665592,0.033045151,0.07969787,0.032791637,0.039902341,0.029282063,0.039902341,0.029282063,0.012733099,0.001769906,0.022025377,0.001418298,0.094457163,0.033836883,703
0.15134474,0.119279772,0.037109941,0.128480971,0.037384603,0.05077821,0.032653798,0.074279022,0.033068582,0.075150684,0.032898452,0.034409095,0.029144732,0.034409095,0.029144732,0.019865097,0.001480746,0.022451829,0.001513774,0.091813534,0.034065768,704
0.154613093,0.061387043,0.036820021,0.125688568,0.03901732,0.044450548,0.033556878,0.078602212,0.034119838,0.080735482,0.034019988,0.035751887,0.030609598,0.035751887,0.030609598,0.005333166,0.001192561,0.023562435,0.001586362,0.096425572,0.035206378,705
0.177820952,0.055832762,0.039215688,0.193316549,0.039536126,0.041135077,0.032791638,0.09094171,0.034011861,0.090936139,0.033737697,0.034134433,0.029297322,0.034134433,0.029297322,0.004055601,0.002343277,0.040768374,0.002035385,0.12175555,0.035400931,706
0.18319514,0.054535743,0.037689783,0.157671466,0.038269628,0.040698354,0.032616159,0.081044728,0.033100443,0.082597084,0.032867935,0.034332801,0.028809033,0.034332801,0.028809033,0.004238135,0.002099275,0.030114363,0.001738446,0.103982605,0.034241244,707
0.110321991,0.054734111,0.036285955,0.158373386,0.039658196,0.038928539,0.032188768,0.085264479,0.033690674,0.085793849,0.03369192,0.030502785,0.028885329,0.030502785,0.028885329,0.005357043,0.001680565,0.035261676,0.002011767,0.117498286,0.035236895,708
0.193266841,0.0552224,0.040482186,0.159319445,0.040482186,0.04101966,0.033494852,0.089155753,0.034396874,0.089394979,0.034065768,0.033646144,0.029037919,0.033646144,0.029037919,0.004254667,0.002534012,0.037341629,0.00206357,0.122789348,0.035717554,709
0.169945952,0.052460518,0.038895246,0.221545741,0.040955216,0.040693455,0.033567268,0.10596644,0.035446942,0.108628973,0.035660334,0.034317542,0.029190509,0.034317542,0.029190509,0.003579285,0.002659816,0.050049416,0.002180125,0.146326393,0.03695735,710
0.174904306,0.087586783,0.038254369,0.287861437,0.041260395,0.049938349,0.033504751,0.126534231,0.035141881,0.121972993,0.034996565,0.038864728,0.026825361,0.038864728,0.026825361,0.009662186,0.002450484,0.064765628,0.002195195,0.178332191,0.036575876,711
0.193803128,0.064225227,0.036972608,0.142107278,0.037705041,0.045749115,0.0333277,0.078801397,0.033512122,0.079766534,0.033432517,0.035950255,0.030334936,0.035950255,0.030289158,0.006451136,0.001484984,0.024138677,0.001417859,0.09590677,0.034485389,712
